id,text,label
s_606,"dijo inmigrantes ilegales pero la barbaridad no es quitarsela a los inmigrantes sino dejarsela a alguien, no le deseo ni a mi peor enemigo que se enferme y tenga que acudir a la sanidad publica",1
s_817,"titular segado y engañoso. ""esta crisis refuerza nuestra idea de q no puede haber una sanidad universal para todos xq los recursos del estado son limitados. hay q limitar o prohibir el acceso a la sanidad a la inmigración ilegal, salvo para necesidades urgentes y extremas""",1
s_2407,"y muchos de los ""empleos"" son públicos, pagados a partir de nuestro dinero, y que no aumentan el desarrollo económico. todo trampa.",0
s_555,toledo nació en españa.,0
s_549,no es incoherente! ellos quieren ”desestructurados” para llevarlos a votarles y así seguir viviendo de la ”mamanduka” el turismo es trabajo y ellos a eso le tienen alergia!,0
s_2385,nota para el retrasado mental...no existen los países capitalistas....se te acaba el discurso inepto..!!!,0
s_3992,"19.7 cataluña

el juez de mataró deja en libertad con cargos a los 6 magrebíes, detenidos por los mossos ayer en premià acusados ​​de intentar matar a un agente  que les recriminó que increparan una mujer el 9 de mayo.le rompieron el cráneo y varias costillas.( 18/7)",1
s_1892,"pues te equivocas, la democracia va de lo que hacemos entre todos, a parte por supuesto la de exigir a nuestros políticos, pero cuando decidimos pagar en negro, hacer contratos basura, etc, también estamos infuyendo con nuestras acciones.",0
s_892,hay que pagar la sanidad de los inmigrantes ilegales.,1
s_2134,"pues yo lo denunciaba, sabes dónde está la comisaria o te indico?",0
s_2029,"eso debería explicarselo a becky,.no al interpelado...",0
s_1311,me va comer todo lo gordo,0
s_1309,"tampoco falsificar productos y venderlos sin declarar esas ventas al fisco, rey mago.",1
s_2311,"los erte son de rajoy. el subir el smi cuando subes impuestos, asfixia al empresario . el salario vital llegó a 1/3 de los que prometió el gobierno. la ayuda al alquiler ya existía . hay que crear empleos y menos ayudas y subir impuesto no ayuda.",0
s_2290,ahora toca luchar por una reforma laboral que ponga por delante los derechos de la clase trabajadora que ha sido precarizada. tremendo que un trabajador pueda estar caer en la pobreza.,0
s_3230,"de hecho y así muy genérico porque hay muchas tribus por lo visto el jefe indio no podía dar ninguna orden a nadie no tenía ese poder porque automáticamente dejaba de ser jefe.
él solo no podía decidir ni ir a por bisontes no a la guerra.

una maravilla sin móviles",0
s_1485,merienda de negros,1
s_3673,"pero el pacto no es vinculante.
así que fum fum fum",0
s_1152,ya tenía que venir este a meter más mierda. ,0
s_2386,"pues esperate como cojan las riendas el fracasado y el del caballo, ",0
s_1042,"y ete quien se cree que es? para decir lo que debemos hacer en españa , a su puto pais",1
s_760,y que dice su gobierno de eso que es quien se tiene que preocupar de sus ciudadanos?,0
s_3938,"¿que barbaridades?, el vídeo no es en españa pero es real, y los datos que da sobre agresores inmigrantes son oficiales, no actuales porque el gobierno no los da, pregúntate por qué.",1
s_2613,"y todo eso con la reforma laboral del pp. el día que la deroguen y vuelva a subir, a ver qué argumento sostiene.",0
s_701,"que lo que dicen es que todo aquel que no tenga convenio con su país pague, es decir los inmigrantes ilegales tendrían que pagar una sanidad cuando cuando ellos casi no pueden ni subsistir, generando con esta medida más contagios entre toda la población y más dinero al estado",1
s_543,y a potar en la calle,0
s_3853,iniciamos campaña 'no estás sola' de ayuda a mujeres extranjeras víctimas de violencia género  url url,0
s_807,"- quitar el derecho a niños de una educación de igual con el pin parental
- quitarles el derecho a una educación integra e igualitaria
- apoyar las corridas

y mira, más, pero esq no termino",0
s_981,"acabo de perder el tiempo, leyendo esta mierda de noticia, no todo vale....",0
s_3160,"y lo que es peor, todos los medios de comunicación afines al régimen franquista estarían como perros rabiosos, opinando negativamente sobre la izquierda",0
s_3892,"para solicitar la nacionalidad española debes cumplir con la condición:
- tener residencia “legal, continuada e inmediatamente anterior a la solicitud” en españa, muy importante, residencia que no es lo mismo que estancia. ía 
url url",0
s_2475,"salir a hacer notar que el paro está en el 14,57%... mejor callar y seguir trabajando para que baje a un nivel por lo menos más adecuado ... digo yo",0
s_2336,hablemos del liberalismo cuando se vota la eutanasia....,0
s_1839,"entonces si lo que hay funciona, para qué queréis derogar la reforma laboral?",0
s_2909,gracias a la reforma laboral del pp ya que dices todo solo también,0
s_4050,"5.30 inmigracion
"" a lo mejor, por eso, no llega
practicamente ninguna patera a gibraltar.
---------------------
ya podíamos aprender :""gibraltar expulsará a los tres marroquíes detenidos tras llegar en kayak""

 url vía",1
s_2766,yo veo claramente brotes verdes.,0
s_3099,"lo peor de los necios, es que cusndo en algún momento se dan cuenta de su error, siguen en el camino porque no pueden superar su incapacidad de aprendizaje, y encima votan !!",0
s_670,"ese hijo de puta merece la cárcel pero ya! pero que tiene que ver con vox? no justifico su actitud contra los inmigrantes ilegales ni su patriotismo exagerado, pero ellos no hablan en contra de todos los inmigrantes, solo de los ilegales. que está mal igual, pero...",1
s_3337,"cuando lleguéis al gobierno, una de las medidas que tocará tomar, será salir de dicho acuerdo. a ver en cuántas mas nos mete el pésimo  los españoles decidiremos sobre cuestiones vitales para españa, no una panda de burócratas a sueldo de oscuros intereses ... ",0
s_787,"¿al ceti?... tal como han entrado, que los saquen. ¿no se habían descriminalizado las entregas en caliente?
y sino, tendremos que poner catapultas y devolverlos al otro lado.",1
s_639,a ver cómo te explico que me la suda que votes a vox,0
s_2540,es de podemos. los números no son su fuerte. no insista.,0
s_2170,"datos de 2018 (fin de gobierno tras años de recuperación) vs. 2021 (media vida de gobierno tras un año de la pandemia)
jóvenes: 33,5% vs. 39,8%
mujeres: 17,3% vs. 17,2%
paro global: 14,5% vs. 14,57%
a la calle por enfermedad vs. erte

y si mejoran las condiciones laborales, mejor",0
s_1564,cada día lo tengo más claro ‍,0
s_4199,pero que hacéis los canarios que no salía a la calle me cago en la hostia van ha conseguir todo lo que se propongan y lo vamos a permitir todo... que han hecho de nosotros?  que nos han anulado el pensamiento y nos han dividido,0
s_3279,"ese pacto es una verdadera vergüenza.  no al pacto, no queremos inmigrantes ilegales. que se los coman ellos.",1
s_3989,"2.1 eficacia.
""q bien gestionan""
------------
caos en el voto exterior:las sacas con votos para los gallegos de venezuela no llegaron a salir de barajas.  con 1 escaño en juego por po no hay sobres de cuba y muy pocos de méxico o argentina( 14/7)
 url",0
s_181,soros donara un poquín. está que lo tira y para lo que le queda en el convento...,0
s_130,y asi es como entrara la ultraderecha en el congreso de los diputados a semejanza del resto de europa. la cuestion es si es lo que realmente busca el psoe,0
s_3085,y hace 5 años cómo estábamos?,0
s_1775,"eres increíble  lo más grande y lo mejor que le puede estar pasando a este país.
muchas gracias, por mejorar la vida de la gente. ",0
s_3551,"web de la onu.
""el acuerdo no es vinculante y deja claro que cada estado es soberano para determinar sus propias políticas en este ámbito. es un marco para cooperar y lograr los objetivos que los propios países acordaron dos años antes en la declaración de nueva york """,0
s_321,"los es obligados por ley a pagar la sanidad de los inmigrantes ilegales. irregulares : la norma excluye la obligatoriedad de acreditar el periodo mínimo de empadronamiento de 90 días, que preveía la ley de extranjería para obtener la residencia temporal.

  url",1
s_2625,menores de 18 y mayores de 65 no trabajan ...,0
s_137,perico de los palotes convoca elecciones y vete,0
s_82,"lo que en realidad es xenófobo, es que siendo yo inmigrante legal, la izquierda me llame nazi solo por ser ucraniana. es diferente a que se entre ilegalmente y encima se den ventajas por encima de los ciudadanos. es muy clara la diferencia.",1
s_1429,estos podemitas haciendo amigos,0
s_659,"dijo para inmigrantes ilegales, no manipuleis fantoches",1
s_3957,"empieza a ser extremadamente peligroso que la ley se aplique o no dependiendo a quien. para los inmigrantes ilegales saltarsela significa subvenciones, casa, salud pública.... para los legales o españolitos de a pie cárcel, calabozo, multas y subvenciones trabajar de sol a sol.",1
s_3110,"no se podía saber.
yo con los que critican fuentes sin ofrecer el más mínimo argumento no gasto mi tiempo. no aportan nada y siempre terminan así.",0
s_3475,me parece bien que nadie tenga que perder la vida por irse a ganar el pan,0
s_3867,protocolo de actuación para mujeres españolas víctimas de violencia de género en el extranjero - url url,0
s_1183,no veo el racismo. por eso lo mejor es que se vaya a su país de origen donde no hay celebraciones de este tipo.,1
s_1557,"urge echar a esta gente a su país lo antes posible. si no aceptan nuestra cultura, al suyo. rápido, están tardando. no representa ni a la gente de izquierdas.",1
s_3680,"no, no hay pruebas de que este cartel sobre ""el endurecimiento del control de la inmigración ilegal"" en españa a partir del 21 de enero de 2020 sea un comunicado oficial del ministerio del interior | url via ",0
s_1635,lo que quieee decir es que deberían ser 3 baltasares y con mantas y mochilas en vez de camellos…por hacer un poco de campaña de marketing,0
s_2555,"veo que no pillas el concepto de maquillaje estadístico.

esos trabajadores que están en erte xq las empresas tenían prohibido despedir y que se van a ir a la calle en cuanto se acabe el erte ya son parados de facto.

ese es el objetivo de los erte, crear trabajadores ficticios",0
s_1305,"hace tiempo pensaría q es imposible q eso suceda, ahora ya no lo tengo tan claro. lo q sí tengo claro es q, mientras yo viva, en mi casa siempre vendrán los reyes magos",0
s_3040," te acaban de rebatir los datos que habías aportado, aún así seguías cuestionando estos datos oficiales y para ti el borrico es quien sabía los datos reales. siempre serás un pobre desgraciado resentido, una persona se hace grande reconociendo sus errores.",0
s_1043,saquen a ese ilegal de ese país que esperan los españoles decentes,1
s_3848,"12.jubilados y para rentistas.
13.ex titulares de residencia definitiva.
14.inversionistas.
15.negocios de múltiple entrada.
16.refugiados y asilados políticos

fuente: diario oficial.
infomigra",0
s_2648,"por eso en el termino medio está la solución. ni demasiados funcionarios innesesarios ni demasiadas empresas privadas controlando el mercado de elementos de primera necesidad. ni neocapitalismo ni comunismo, termino medio.",0
s_1894,habrás querido decir las narices .... que solo tienen eso nariz,0
s_2017,o sea que la temporalidad y la flexibilidad de despidos favorecen una recuperación justa no al igual que mantener a trabajadores en erte? que es lo que que quiere derogar entonces? de verdad que no comprendo.,0
s_2322,"y el themérito,  nos queda el themérito...",0
s_2359,"aprenda usted estadística y si es posible a leer fuera de tebeos, algún paper al respecto. yo he sido inmigrante y se lo que es. he vivido en 3 paises. usted es sólo.una indigente mental sectaria que repite eslóganes.",0
s_4009,"2.9 eficacia
""ahora en san roque""
-------------
se han fugado tres inmigrantes de san roque, y lo peor es que no sabemos si son positivos en  así lo ha denunciado . este verano  no hay turistas porque no se fían de nuestro país, pero si inmigrantes.()",1
s_1118,no es racista el negro ni ná. este negro odia a los negros.,0
s_3698,"las mujeres extranjeras tienen 6 veces más probabilidades de ser asesinadas por este motivo que las españolas, según el estudio mujeres migrantes víctimas de violencia de género en españa, de la red de mujeres latinoamericanas y del caribe y aieti #8m2022 url",1
s_511,eso es muy discutible. conozco a extranjeros que vienen a españa a operarse de enfermedades nob urgentes y luego se vuelven a su país. eso ahorra dinero o causa más costes a la sanidad?. demás la mayoría de inmigrantes ilegales soñonpsan por españa de camino a otros sitios.,1
s_3828,"las mujeres españolas en el extranjero víctimas de violencia de género se suelen encontrar en una situación de especial vulnerabilidad. a la obligación de de información, asistencia y protección, se suma la de proteger a los españoles en el exterior.
url",0
s_750,"pues gentuza como tú nos sobra. si consideras que todo el que no tiene los papeles en regla es un delincuente, dejas muy claro el tipo de persona que eres.",1
s_2082,"yo sé lo que es la población activa, que en españa está así de bien  url",0
s_1579,en un país democrático y mayoritariamente cristiano no tienen cabida los fascistas por muy negros que sean y que quieren acabar con sus tradiciones religiosas.,1
s_1634,ese negro mal,1
s_2197,"cuando la noticia es en andalucía decis que es mentira y que es debido a contratos basura, ahora bien, lo tuyo es verdad o también se debe a contratos basura? como siempre aplicáis vuestra doble vara de medir…",0
s_3949,"claro que estamos de acuerdo. y precisamente por esi digo que se defiendan esas cosas, que son de sentido común, sin mezclarlas con otras q hacen q a unos les produzcan rechazo xq parecen ocultar otras cosas detrás",0
s_2929,"derecha y extremaderecha y luego nombras al psoe. tienes el discurso tan hecho que el diálogo no tiene cabida contigo, pero es curioso porque te autodenominas como antifascista...",0
s_4146,que vamos a esperar de este impresentable...,0
s_4157,"alvise pérez miente al señalar que inmigrantes violaron a dos menores en sevilla: eran turistas franceses
en un mensaje xenófobo, el ex asesor de ciudadanos remata diciendo: ""no veréis en tv i amágenes de esta manada. si importas caos, obtienes caos"".
url",0
s_1005,"tu puñetera madre, gilipollas.
puerta y a tu casa,halaaaa y no vuelvas,mendrugo.",1
s_2646,"de los cuales 10000000 funcionarios y enchufados improductivos.
realmente por cada uno que trabaja ganándose el pan día a día mantiene a 3 o 4.",0
s_4195,qué racista es usted,0
s_765,"jajaja ósea recibir atención sanitaria, pagando o quedándote con la deuda es el argumento que tenéis para decir que no estáis discriminando a nadie?",0
s_3407,"¿cuál de los puntos se carga nuestra soberanía, nuestras fronteras o nuestra prosperidad? el 90% de las migraciones mundiales son legales, dejad de mentir y crispar por un puñado de votos. url",0
s_379,"racista como negar la sanidad a inmigrantes ilegales o aquellos que lleven menos de 10 años de residencia, los tweets racistas de serrano, sin contar que la campaña la hicieron diciendo que iban a iniciar la reconquista, y el kkk solo eran incomprendidos verdad?",0
s_1490,"y ahí lo tienes, cobrando un sueldo público de todos los españoles racistas.",1
s_521,"sobre el tema de la inmigración ""ilegal"". no se si sabes ue en ceuta hay vallas muy altas con agujas cortantes para, ue no entren y en melilla hay centros de menores para immigrsntes donde h habido muertes de niňos pos torturas.",1
s_1325,"no te gusta???
vete a tu casa a camerún o de donde vengas...",1
s_2001,"ese ministerio, no tiene gestión, rueda a trompicones



",0
s_1699,"mando un vídeo de un centro educativo para los emigrantes menores de edad que entran ilegalmente en españa.
te ruego que lo difundas para que españa se entere,de una vez como nos agradecen que los acojamos. url",1
s_1835,"el país con más paro de europa y también en tasa de paro juvenil, sube la cuota de autónomos, deuda pública por las nubes, ertes que pasarán a eres, subida de impuestos, subida , escasez de materias primas, crisis del gas… ¿que celebras exactamente? aplaudid focas  url",0
s_2191,"quien gobernaba era el psoe,  españa no es un estado federal y el gobierno debía controlar todos las autonomías, ¿sino para que queremos un gobierno central? excusarse en eso aún los hace más irresponsables e inútiles.",0
s_3167,"señora, no le voy a pedir que coja un libro, porque sería pedirle demasiado, pero si que se informe: hay múltiples ejemplos de confinamientos menos severos con mejores resultados.
y eso por no hablar de que se dedicaron a enchufar en el cni y cambiar la ley educativa...",0
s_3807,"no se porque pero sigo sin ver que superen en número, mundo de rosas en el que vivís. que un inmigrante se juega la vida para vivir mejor y llega a que le llames violador por los actos de otro.",1
s_2895,"solo te ha respondido,tú nos llamas analfabetos.a las grandes empresas tú les importas una mierda y sino mira como han cerrado sin pensar en nadie cuando les ha dado la gana y para incrementar sus ganancias. les han dejado hacernos de todo, ya es hora de ponerles un freno",0
s_1677,"el bulo de que serigne mbaye, diputado de unidas podemos en la asamblea de madrid, ha pedido ""acabar con los reyes magos por ser una tradición racista"" url vía ",0
s_1834,menos funcionarios y más trabajadores ¿ qué problema hay con que las administraciones tengan empleados con contrato indefinido ?,0
s_976,¿urgente? ¿esta pollada es urgente?,0
s_829,"quereis ver a los  como errejón estar en contra de la venta ilegal?

fácil. que los inmigrantes ""vendan leyes"" por 4€uros en la cera de enfrente del congreso. y que los  se queden en el paro, o cobrando 1.000€.",0
s_3991,"14.8 el genero de la violencia.
""mujer mata a su pareja hombre.""
--------------------
esto sí que es brecha de sexos: queda en libertad la mujer acusada de matar a puñaladas a su pareja en bilbao url",0
s_3053,todos aportamos mucho. no solo tú campeón. ya con solo decir que lo que gana un empleado público lo aportas tú da una idea de que hasta qué punto piensas que solo el sector privado aporta y sostiene la economía. tu cerebro debe de ser privilegiado.,0
s_790,la mejor medida disuasora: electrificar la valla y poner un cartel muy grande que informe “20.000 voltios - peligro de muerte”. ónilegalnoperolegalsí,1
s_2168,"por dignidad y respeto a los trabajadores..., simplemente por eso!!.",0
s_1370,racista de que? si hay un negro en ellos y encima es el único negro que no roba.,1
s_548,"totalmente....
pero es un negocio tan lucrativo que de momento ellos llenan sus bolsillos y a verlas venir. canallas.",0
s_733,"inmigrantes ilegales sin papeles. acógeles tu en tu casa. págales tu el paro. monta una ong. haz algo tú.
es fácil regalar y hacer caridad con el dinero de los demás. ... hasta que se acaba y no hay ya para nadie.",1
s_1108,que alguien le explique lo de los reyes magos a ese pobre hombre para que pueda dejar de hacer el ridículo.,0
s_2411,para nada. los dos partidos se han llenado los bolsillos llevando a españa a la ruina. dos partidos monárquicos y fascistas.  psoe de los gal y en las filas del pp los fascistas. los dos se han llenado sus bolsillos y ninguno ha echo nada por la clase trabajadora,0
s_4217,"tiene gracia la doble moral de ester, te dice que cuides tu vocabulario por decir moro que no es ningun insulto, (otra cosa sería moro de ...), pero a continuación te dice facha que es decirte que eres de lo peor
por cierto para los incultos, facha tambien puede ser de izquierda",0
s_1519,el puto negro fascista!,1
s_1947,"demagogia.
no hay peor mentira que una verdad a medias url",0
s_4231,pues espera a que les dejen votar.,0
s_4263,"una barbaridad . han robado en una iglesia. tienen dinero móviles y encima están viviendo en hoteles.

los canarios  piden auxilio porque los demás medios de comunicación no están hablando de ello.

hay que difundir esto.",1
s_1732,"la fiscalía denuncia a una tuitera por incitar al odio contra los menas al distribuir un vídeo falso
url url",0
s_2628,"la sexta no es fuente fiable, y menos para hacer demagogia",0
s_501,"claro,ya estamos los pensionistas para pagar los platos rotos de la quiebra de la seguridad social,se ve que cotizar 40 años no ha sido suficiente,y descontarte un 24% de la pensión  porque te jubilan anticipadamente por los años cotizados,que a saber donde va ese dinero, tampoco",0
s_3926,venga ponme datos actuales oficiales y no manipulemos gracias!!!,0
s_2184,"yo no soy muy fan del pp, pero las cifras de paro no le dan a usted la razón. url",0
s_947,aprovechados todos,0
s_1802,"pues con un 5,5 de inflacción no se yo lo de la recuperación, sra díaz. veremos recortes de nuevo y si no lo recuerda yo se lo digo, los mayores recortes los hizo zp en 2010 .
y seguimos liderando el paro juvenil y femenino en europa .",0
s_3143,"vamos a ver... diario ""el carbayón"", del día 17 de septiembre de 1926.
os dejo el enlace de la biblioteca virtual del principado de asturias (aunque, seguramente, haya sido manipulado por franco. o don pelayo.)
url url",0
s_2022,"para tener un 25% de parados y arruinar españa, los comunistas siempre acaban creando hambre y piojos, no se conoce un país donde se hayan aplicado las políticas comunistas que sus ciudadanos vivan medianamente bien.",0
s_1463,"jajajaja chinches puedes, chinches puedes",0
s_387,"yo como le dije anteriormente no pretendo tener explotados a inmigrantes ilegales ya que lo que quiero es que los que entren, entren con sus papeles en regla. en su caso presupongo que si quiere tenerles explotados pues esta a favor de que entren dichos inmigrantes ",1
s_625,"nada que ver lo con lo que se está hablando, si un inmigrante ilegal viene a españa y se está muriendo no se le va a dejar morir como un perro, se le tratará hasta que se recupere y se le deportará a su país. aquí la gente se inventa extremismos que nunca se han dicho",1
s_3272,"pues nada, ahora por no estar atentos y revelarnos como han hecho otros países, a jorobarnos, ahora entrarán todos por donde quieran y como quieran y boca cerrada, menos mal que de momento no vivo en españa, porque este tema no lo soporto",1
s_1938,lo de la res pública te lo compro... url,0
s_2502,"totalmente. me están apareciendo continuamente, hoy debe de ser el día del tontofacha. ",0
s_3449,"a ver, santi, céntrate, que esos que vienen de fuera no van a vivir de subvenciones toda la puta vida como has hecho tú.",0
s_342,"jejejej, ahora te miras en el espejo de eeuu, el país donde bajan los impuestos,coto a la inmigración ilegal,aumenta gasto defensa,etc,etc........ ya está bien que os deis cuenta de que el capitalismo es el futuro.",0
s_1876,"pero que os fumais? visis en otra realidad. record de deuda en españa de toda la democracia,disparan los contratos públicos, pensiones insostenibles. tu sigue pensando que llueve porque es mierda. terraplanista",0
s_474,"si es ilegal, no es que puedan, es que deben! la ley de extranjería está para cumplirse.",1
s_2367,y la luz disparada,0
s_133,"para ese tipo de personas es una cuestión de muchas cosas muy bonitas,y parece que no es una cuestión económica o una cuestión de servicios equilibrados: profesionales, hospitales, habitaciones, máquinas de diagnóstico médico de primer nivel, etc. me parece qno acabará bien",0
s_1099,este tío es una marioneta a la que la he tocado la lotería y no sabe ni lo que dice….. cuanto imbécil por metro cuadrado en este país.,0
s_53,"receta para coctel xenofóbico
- toma una medida de ""un ilegal tiene los mismos derechos que tú, pero sin pagar impuestos"".
- añade una medida de ""que entren todos""
- agita bien, y ya tienes un partido anti-inmigración a la europea
- servir bien caliente
url",1
s_1066,si no te gusta pues a tu puto país,1
s_3967,jajaja y crees que con esa cultura van a llegar a europa y a cambiar sus hábitos para respetar las costumbres occidentales?,1
s_3029,con la izquierda no hay voluntad de generar beneficios . solo aumentan el gasto y la deuda. sabes que noruega ha disminuido el gasto el año pasado y este? politica austera….,0
s_430,"punto 56. ""suprimir  en  la  sanidad  pública  las  intervenciones  quirúrgicas  ajenas  a  la  salud  (cambio de sexo, aborto...) las vacunas infantiles serán obligatorias y gratuitas"". ¡claro! ¡quien quiera abortar, que se lo pague! o que se vaya a otro país o yo qué sé ya...",0
s_3781,la mayoría? controlo las estadísticas del ine y eso es falso. es un porcentaje elevado? sí. pero porque un 1% para mí ya es elevado.,0
s_793,"efectivamente, por que eres un nazi hijo de la gran puta",0
s_4001,"16.9 komintern &amp; foro de sao paulo.
""quien proclama su ayuda al debil, solo por eso, tienen mi respeto.""
---
lo que necesita españa, sociedad civil española, ""chalecos naranja"" contra okupas, menas, delincuencia de inmigrantes ilegales, vagos y maleantes

 url",1
s_983,"en un país democrático, este individuo que entró ilegalmente, habría sido devuelto a su país...



",1
s_2294,"se creen sus pajas mentales y en otros casos son simples sicarios del poder del psicópata. algunos incluso a sueldo de algún ministerio. su solución, robar el esfuerzo ajeno para que otros vivan sin dar un palo al agua.",0
s_2827,descuenta lo público y verás los resultados!! sois unos mentirosos la realidad es que cada vez menos empleo privado que es el que levanta la economía. que asco de comunistas todo propaganda y mentiras para votantes analfabetos,0
s_1348,en el fondo está cabreado porque no le han escogido a él. racista? menos mal que baltasar es rey y no paje.,0
s_956,definitivamente los negros son los racistas. santo criterio interplanetario batman!!!,0
s_1612,por que no se va a joder a su puta tierra y nos deja en paz con nuestras tradiciones!!!,1
s_2920,"crear contratos basura con inseguridad para el trabajador y mil beneficios para la empresa ¿es bueno para el obrero???. el pp con su reforma vendió humo con muchos contratos de mierda y mal pagados, bajó el paro pero ¿a que precio?, nosotros más pobres y ellos más ricos.",0
s_3513,cállate racista de mierda vividor de lo público! no vales para más que para chupar de donde te enchufan,0
s_612,"y a eso voy, me parece bien que se pueda ofrecer sanidad a todos, pero hay que regularla, hay gente que viaja a españa para operarse porque le más barato el viaje de ida y vuelta que operarse en su país, y eso lo pagamos todos. el problema es que se abusa, hay que regularla.",1
s_3971,ser inmigrante no implica ser musulmán. yo emigré y no creo en ninguna religión. quizás por eso no lo entiendas.,0
s_4210,sánchez está entregando las canarias y el sáhara a la misma vez esto la inteligencia militar lo tenía que estar  viendo ponerle un kalasnikov a estas gentes en las manos es cuestión de horas,0
s_3796,"así como también la edad y el sexo son importantes, entiendo que tu mente se inunde de ignorancia.",0
s_1498,se puede ser mal anormal?,0
s_2709,"tú no sabes los problemas personales o no que pueda tener yo, ni yo los tuyos, por eso son personales.
lo que tengo claro es que no voy a esperar que ni este gobierno ni ningún otro me los vaya a arreglar,...ya me los arreglo yo sin necesidad que nadie me de nada!!",0
s_1817,"y que tenemos más de un 30% de paro juvenil, un 17,40% de paro femenino y que somos el 2° país de la oecd con mayor paro, es decir un desastre de gestión. url",0
s_1332,"en un país democrático se respetan las tradiciones. en eso consiste la democracia. los ofendiditos del sur llegan imponiendo sus mantras, y los borregos del norte se disculpan.",1
s_103,y yo pagando la seguridad social durante mas de 38 años. si lo llego a saber me hago ilegal,1
s_2125,"lo han controlado porque había un sistema anterior y una reforma laboral... siguen controlándolo a golpe de talonario... cuando suelten la cuerda verás... que a mi con esas mierdas no me engañas, a tus adeptos tontos puede ser.",0
s_2800,"en cambio las políticas de podemos se aplican en argentina y venezuela, en argentina los trabajadores cada día son más pobres y miserables, necesitan trabajar 14h al día sólo para pagarse la comida y el alojamiento, en venezuela el smi es de 2$, no hace falta explicar más.",0
s_935,oju… que tonto eres cafelito!!! pues no hay tres?? como tanta alusión con el racismo!!,0
s_442,"y sin hablar claro está de los inmigrantes, muchos procedentes de guerras, que no solo no tendrían ningún derecho, sino que aún les quitarían los básicos y amparados por, no sé, el convenio de derechos humanos",1
s_1360,"lo que no tiene cabida es alguien como él, ni en nuestro país ni en el gobierno.

si no respeta a españa, que cohones hace aquí??

que  se vaya a su país, haber si puede vivir del cuento como aquí.",1
s_2919,"es que yolanda díaz es de ""letras"", (y no bancarias precisamente)..., entonces le ""marean"" las cifras. otro problema es, que mientras se preocupa de ""mantener la pose"", de cara a los medios, se pierde entre sus apuntes.",0
s_4223,ana oramas lo sabe??? román rodríguez? pedro quevedo???....vaya sinvergüenzas!!!,0
s_2941,"os acordáis de carmena, con una deuda de 7500 millones madrid, y la dejo en 1500, ahora con estos volverán a subir y si no, a privatizar que es lo que les gustan.",0
s_164,"no disimule, lo sabe perfectamente.",0
s_98,mientras nos suben los impuestos a los españoles para pagarle la sanidad a todos los parásitos universales,1
s_2803,yo he sido inmigrante que no se ha enterado. yo no hablo de inmigrantes en general. hablo de culturas incompatibles. esos inmigrantes ilegales deben ser expulsados. que se cumpla la ley que para eso está. el racista es usted con la estadística.,1
s_1637,"aclaración: lo que pide es acabar con la tradición de pintarse de color, lo cual a día de hoy es innecesario demográficamente y de mal gusto. no manipules enrique :/

url",0
s_3870,permiso de residencia para extranjeras víctimas de  url    url,0
s_2054,"españa ha tenido pocos gobiernos decentes durante su democracia o ninguno, estos son malos de cojones, pero echar todo el muerto a estos de 40 años de saqueo pactado y violación conjunta de los organismos de control y los jueces  del pp y el psoe a este pais, de clientelismo",0
s_2662,"pues este gobierno cuando llega al poder se encuentra saliendo de la crisis inmobiliaria que comenzó con aznar y el ""milagro españold"" y entrando en la producida por la covid... tiene su merito. de zapatero ya conocemos su cagada no reconociendo la crisis q anunciaban los expertos",0
s_2822,"esa cifra será cierta, pero habrá mil peros.
luego están las cifras que no dicen.
según estos, el volumen a pagar de paro + erte es menor que cuando llegaron? es lo que quiere decir? porque si es así, que lo digan.",0
s_97,"hay que ser muy mala gente para dar una orden así, mientras nos amenazan con el copago ,hacen a los jubilados pagar sus medicinas y nos recomiendan contratar seguros privados,",1
s_3455,"la un ha sido siempre un nido de vívoras. su objetivo es anular la base identitaria de los países , para evitar tener un soporte donde ejercer resistencia , ante el orden mundial que se desea imponer.",0
s_1563,"yo no estoy en ninguna parte donde no me encuentro a gusto, me voy y punto.!!",1
s_776,"usted plantea una falacia teórica. la odiosa realidad es que no hay respiradores para todos por la imprevisión del gobierno y, en una alternativa diabólica, hay que decidir a quién se le aplica ¿a un mayor que ha trabajado toda su vida levantando el país o a un inmigrante ilegal?",1
s_841,"ojalá gentuza populista como tú no salga elegida nunca más, a los inmigrantes hay que ayudarlos a entrar en el sistema y que paguen sus impuestos como todos , no abandonarlos a su suerte vendiendo de forma ilegal en mafias organizadas y darles limosnas para que os voten.",1
s_2558,"eres tanto de no ver que aunque la web hable de coste laborales la puñetera primera gráfica solo hace referencia a salarios?

menudo subnormal ",0
s_1511,vete a tomar por culo a tu país y arreglado,1
s_900,pues qyesr valla,0
s_818,racismo y xenofobia.,0
s_3456,"igual que este inútil egocéntrico lo ha firmado, cuando tengamos un gobierno de verdad lo podremos abandonar!!!",0
s_3609,"no me lo creo, no puede ser, es como quitar las fronteras, eso si q es efecto llamada,
españa como miembro de la ue no puede firmar eso.
que paises han firmado ?? sánchez se ha entregado al rey d marruecos quiere hundir españa. ahora si q hace falta franco en áfrica y españa",1
s_3780,"oye dave, ¿por que cuando aparece alguien que piensa como tú, y cambio la palabra de «extranjero» por «judío» en su tweet esto empieza a parecer la alemania de finales de los 30? ¿es que sus árboles genealógicos también son circulos perfectos como el tuyo?",0
s_3028,"por cierto ya que te gusta noruega, deberíamos coger también el sistema de pensiones noruego, el gasto de sanidad noruego, y el de sanidad. pensiones en un alto porcentaje privadas. eso te vale?",0
