id,text,stereotype_a1,stereotype_a2,stereotype_a3,stereotype,stereotype_soft,implicit_a1,implicit_a2,implicit_a3,implicit,implicit_soft
d_1994_07,Nada justifica que rompan las reglas.,1,1,1,1,0.9526,0,1,1,1,0.7311
d_1995_01,aaaaaaaah bueno.. que se metieron con uno cuando iba a la fuente así que está justificado destrozar mobiliario urbano y lanzar piedras.,1,1,1,1,0.9526,1,0,1,1,0.7311
d_1995_02,"Joer no sabia yo esto cuando me hacian bullyng que podia destrozar lo que me de la gana, y luego saldria un periodico a justificarlo",0,0,0,0,0.0474,0,0,0,0,0.0474
d_1996_01,Menudo rollo patatero...,0,0,0,0,0.0474,0,0,0,0,0.0474
d_1996_02,Estás definiendo tus creencias como verdad universal cuando no son nada más que tus propias convicciones.,0,0,0,0,0.0474,0,0,0,0,0.0474
d_1996_03,Debes buscar una mayor profundidad a la hora de reflexionar en estas cosas tan complejas.,0,0,0,0,0.0474,0,0,0,0,0.0474
d_1997_01,¿A ser esclavo y vivir en una nave si ni siquiera agua?... madre mía.,1,1,1,1,0.9526,1,1,1,1,0.9526
d_1998_01,Te va bien el nombre.,0,0,0,0,0.0474,0,0,0,0,0.0474
d_1999_01,"A Albacete vienen a recoger ajos, principalmente.",1,1,1,1,0.9526,0,1,1,1,0.7311
d_2000_01,Los desafortunados monos en la parte inferior de la jerarquía son atacados en repetidas ocasiones por quienes están más arriba en la manada.,1,1,1,1,0.9526,0,1,1,1,0.7311
d_2000_02,"A veces son golpeados todos los días, dice el primatólogo Frans de Waal, de la Universidad de Emory en Atlanta, Georgia.",1,1,1,1,0.9526,0,1,1,1,0.7311
d_2000_03,"Parece que para liberar las tensiones de los de arriba, dice De Waal.",0,0,0,0,0.0474,0,0,0,0,0.0474
d_2000_04,"Eso refuerza sus vínculos, ya que tienen un enemigo común.",0,0,0,0,0.0474,0,0,0,0,0.0474
d_2001_01,Me encanta eso de defender siempre al “inmigrante” solo por el hecho de serlo.,1,1,1,1,0.9526,1,0,1,1,0.7311
d_2001_02,A lo Ada Colau que ha convertido Barcelona en un estercolero de delincuencia.,1,1,1,1,0.9526,1,0,1,1,0.7311
d_2001_03,"Eso de defender a lo Podemos determinados grupos no porque lo merezcan, sino por serlo y asunir siempre que ellos son los débiles e indefensos, cuando muchas veces (o la gran mayoría) no es así y son generadores de peoblemas.",1,1,1,1,0.9526,0,0,1,0,0.2689
d_2001_04,Los famosos menas se extendieron y aprovecharon precisamente de eso.,1,1,1,1,0.9526,1,1,1,1,0.9526
d_2001_05,Juzguemos LOQ UE PASA no; es inmigrante pobrecito y es Español malisimo.,1,1,1,1,0.9526,1,1,1,1,0.9526
d_2001_06,Me cansan estas noticias con 0 fiabilidad y 0 contrastadas.,0,0,0,0,0.0474,0,0,0,0,0.0474
d_2002_01,diselo a #33.,0,0,0,0,0.0474,0,0,0,0,0.0474
d_2003_01,Racista,0,0,0,0,0.0474,0,0,0,0,0.0474
d_2004_01,puede ser Gene Hackman en mejor jodido actor que ha pisado tierra? Yo votaría positivo.,0,0,0,0,0.0474,0,0,0,0,0.0474
d_2004_02,Gran aporte compañero.,0,0,0,0,0.0474,0,0,0,0,0.0474
d_2005_01,"Aquí dan mucha más información, por parte de las autoridades municipales, sobre la dramática situación que se vivía en las naves de la carretera de Las Peñas de San Pedro.",1,0,0,0,0.2689,1,0,0,0,0.2689
d_2006_01,"Échale un vistazo a las declaraciones del propio alcalde, para enterarte de qué va la cosa.",0,0,0,0,0.0474,0,0,0,0,0.0474
d_2007_01,"Muchas veces su actitud es muy simple: como me va mal, voy a buscar alguien más débil que yo a quién hacerle pagar las frustraciones de mi vida, en vez de enfrentarme al verdadero origen de estas.",0,0,0,0,0.0474,0,0,0,0,0.0474
d_2008_01,no seas tan duro.,0,0,0,0,0.0474,0,0,0,0,0.0474
d_2008_02,"Hay que entenderlos, estan en un pais extraño.",0,0,1,0,0.2689,0,0,1,0,0.2689
d_2009_01,"Soy de Albacete y se como están estas personas, paso por allí casi a diario paseando a mi perro.",0,0,0,0,0.0474,0,0,0,0,0.0474
d_2009_02,"Ahora con el buen tiempo duermen y cenan en el parque de detrás del Carrefour, ademas de en las naves abandonadas de la carretera de las Peñas.",0,0,0,0,0.0474,0,0,0,0,0.0474
d_2009_03,"La culpa de todo esto es de los responsables políticos, ya que están, tienes que tenerlos en condiciones humanas adecuadas (luz,agua,aseos portátiles,contenedores para la basura).",1,1,1,1,0.9526,0,1,1,1,0.7311
d_2009_04,"Que ya llevan muchos años ahí y no podemos decir que es que nos ha pillado de susto, que vinieron el mes pasado, no.",0,0,0,0,0.0474,0,0,0,0,0.0474
d_2009_05,No es manera de tratar a las personas.,1,0,0,0,0.2689,1,0,0,0,0.2689
d_2009_06,"El que no lo quiera ver, que no lo vea.",0,0,0,0,0.0474,0,0,0,0,0.0474
d_2010_01,"A ver, que fracaso fracaso es crear una cuenta clonando el nombre de un rival político y venir a soltar estas chorradas de odio en meneame que nadie con 2 dedos de frente se traga.",0,0,0,0,0.0474,0,0,0,0,0.0474
d_2010_02,"Eso si es fracaso político, el resto son tonterías.",0,0,0,0,0.0474,0,0,0,0,0.0474
d_2011_01,"También cuenta, aunque de forma muy tangencial, la situación de hacinamiento que se repite en las naves de la carretera de Las Peñas de San Pedro (lugar verdaderamente terrible) cada vez que viene la campaña agrícola.",0,0,1,0,0.2689,0,0,1,0,0.2689
d_2011_02,Y que ni el Ayuntamiento ni la Diputanción han querido abordar en más de una década.,0,0,1,0,0.2689,0,0,1,0,0.2689
d_2011_03,"En otros lugares de España se dispone de albergues para temporeros, en condiciones un poco más dignas (aunque no siempre, habiendo a veces gente que prefiere vivir en chabolas a hacerlo en los albergues).",0,0,0,0,0.0474,0,0,0,0,0.0474
d_2011_04,Encerrar a cientos de personas en esas condiciones sencillamente no se sostiene.,0,0,1,0,0.2689,0,0,1,0,0.2689
d_2012_01,"Ahí ahí, aportando argumentos.",0,0,0,0,0.0474,0,0,0,0,0.0474
d_2012_02,"No tienes ni puta idea, así que lo de racista te lo ahorras.",0,0,0,0,0.0474,0,0,0,0,0.0474
d_2013_01,"bueno,cuando la mayoria tenga un ""estallido de rabia"" De esos que dices,habra que leerte,es que es muy divertido como jugais con el lenguaje,cuidate no vaya a ser que en el futuro uno de esos ""estallidos"" te toque a ti",0,0,0,0,0.0474,0,0,0,0,0.0474
d_2014_01,"supuesto que me puede tocar a mí, nos puede tocar a cualquiera, ¿y qué? ¿Qué cambia eso?",0,0,0,0,0.0474,0,0,0,0,0.0474
d_2015_01,Te iba a responder pero para que me pongan un strike prefiero que te lo pongan a ti.,0,0,0,0,0.0474,0,0,0,0,0.0474
d_2016_01,"Como decía, pudieron organizar un acto pacífico como denuncia.",0,0,0,0,0.0474,0,0,0,0,0.0474
d_2016_02,Pero no lo hicieron.,0,0,0,0,0.0474,0,0,0,0,0.0474
d_2016_03,El artículo repite mucho la palabra racista para colgarsela a a todos los vecinos.,0,0,0,0,0.0474,0,0,0,0,0.0474
d_2017_01,Aplicable 100x100 a toda la merma voxxxera pptarra muy y mucho española.,0,0,0,0,0.0474,0,0,0,0,0.0474
d_2018_01,Mira la historia y verás cómo se las gastaban en España cuando vivíamos en condiciones parecidas.,0,0,0,0,0.0474,0,0,0,0,0.0474
d_2018_02,Las sociedades se han vuelto más pacíficas principalmente debido al aumento del poder adquisitivo y la reducción de las desigualdades sociales.,0,0,0,0,0.0474,0,0,0,0,0.0474
d_2018_03,Analizar el comportamiento de las personas desde ópticas moralistas resuelve bien pocos problemas.,0,0,0,0,0.0474,0,0,0,0,0.0474
d_2019_01,"La parte comunista del muro de Berlin no gastaba tanto buenismo, con los que lo intentaron saltar.",0,0,0,0,0.0474,0,0,0,0,0.0474
d_2019_02,"Unos cartelitos de aviso y un poco de luz a la valla, mas agua cuando hay un masivo intento.",0,0,0,0,0.0474,0,0,0,0,0.0474
d_2019_03,"Ah que los comunistas y socio listos, ahora son progres de nuestros impuestos.",0,0,0,0,0.0474,0,0,0,0,0.0474
d_2020_01,"Y que se esperaba de toda esta gente, enviada por su satrapa?",1,1,1,1,0.9526,1,1,1,1,0.9526
d_2020_02,"Nosotros leyes para dar y regalar que cumplir, IBI, IVA ,IRPF, ITV, Cotizaciones Sociales, seguro obligatorio de vehiculos, IVTM, etc ...",1,1,1,1,0.9526,1,0,1,1,0.7311
d_2020_03,Y todos estos que ...,0,1,0,0,0.2689,1,0,0,0,0.2689
d_2020_04,Progres y buenismo le llaman ahora.,0,0,0,0,0.0474,0,0,0,0,0.0474
d_2020_05,Hacer el GILI... lo llamo yo.,0,0,0,0,0.0474,0,0,0,0,0.0474
d_2021_01,"El gobierno a diario y en concreto el Ministerio de Sanidad sistemáticamente nos informan que los contagiados de Ceuta no son reales y restan los contagios de los centros de acogida, en el resto del país también sucede lo mismo y no hacen esas trampas, por la misma regla de tres que no contabilicen como contagiados a los que lo son por entrada por el aeropuerto de Barajas en Madrid ya verían que pronto Madrid daba mejores resultados que ahora.",0,0,0,0,0.0474,0,0,0,0,0.0474
d_2022_01,"Mientras Marruecos se desangra, el sátrapa se dedica a comprar armas contra España con el aplauso de los EEUU.",1,0,0,0,0.2689,1,0,0,0,0.2689
d_2023_01,"nada que un poco de propaganda de las ONGs, financiadas por todos via impuestos, no pueda blanquear.",0,0,0,0,0.0474,0,0,0,0,0.0474
d_2024_01,Ya sabéis donde vais a ir los politicos................ ¿NO?,0,0,0,0,0.0474,0,0,0,0,0.0474
d_2024_02,Les recuerdo lo que se ha encontrado en Japón igual tiene que ver algo con esto.,0,0,0,0,0.0474,0,0,0,0,0.0474
d_2025_01,"Aquí tienen otra joya en graficas estadísticas, muy interesantes.",0,0,0,0,0.0474,0,0,0,0,0.0474
d_2025_02,1º ) Observemos Israel........,0,0,0,0,0.0474,0,0,0,0,0.0474
d_2025_03,a) Numero de casos de Israel con casi toda la población vacunada.,0,0,0,0,0.0474,0,0,0,0,0.0474
d_2025_04,b) Numero de fallecidos en Israel que va en aumento.,0,0,0,0,0.0474,0,0,0,0,0.0474
d_2025_05,"2º ) Esto es del CDC americano, es la comparativa de causas extrañas fíjense después de la vacunación y muy llamativa la gripe desde Marzo de 2020 ( se murió la gripe, no hay). Esta es por años.",0,0,0,0,0.0474,0,0,0,0,0.0474
d_2025_06,"b) Esto es del CDC americano, es la comparativa de muertes por causas extrañas. Esta es por meses y se ve claramente las vacunaciones. .",0,0,0,0,0.0474,0,0,0,0,0.0474
d_2025_07,Fuente: Revista extramuros.....,0,0,0,0,0.0474,0,0,0,0,0.0474
d_2026_01,"Hay que recordar un "" chiste "" por así decirlo para ver que incluso en la pandemia y en inmigración hay clases sociales : "" Como sigan contagiándose los cargos socialistas colapasará la Sanidad ....Privada "" .",0,0,0,0,0.0474,0,0,0,0,0.0474
d_2026_02,Nos indica que el impacto tanto de la pandemia como de la inmigración recae mayormente sobre las clases populares .,1,0,0,0,0.2689,1,0,0,0,0.2689
d_2026_03,"En esta noticia se recogen ambos , pandemia e inmigración .",0,0,0,0,0.0474,0,0,0,0,0.0474
d_2027_01,"Si esto mismo se traslada a la delincuencia, vemos que los extranjeros son un tercio.",1,0,0,0,0.2689,0,0,0,0,0.0474
d_2027_02,Y teniendo en cuenta que un tercio de 47 millones son causa de solo seis o siete millones.... las matemáticas no mienten.,0,0,0,0,0.0474,0,0,0,0,0.0474
d_2027_03,Como los políticos.,0,0,0,0,0.0474,0,0,0,0,0.0474
d_2028_01,Actualmente España es la nueva Grecia en lo que a materia migratoria se refiere.,1,1,1,1,0.9526,1,1,0,1,0.7311
d_2028_02,Parece ser que los países europeos ya se han olvidado de cómo se vio Grecia con la llegada de millones de sirios y no tan sirios.,1,1,1,1,0.9526,1,1,0,1,0.7311
d_2028_03,Además de no ayudarles nadie se ha visto desbordados y colapsados.,1,0,0,0,0.2689,0,0,1,0,0.2689
d_2028_04,"Hace poco la UE ha emitido una especie de disculpa…. tarde y escasas, demasiado tarde, ¿dónde estaban (no las disculpas precisamente) cuando tanto se les ha necesitado?.",0,0,0,0,0.0474,0,0,0,0,0.0474
d_2028_05,"Además el cupo de ayudas para los países receptores de migrantes, refugiados y jetas varios ha sido cancelado…….",1,0,0,0,0.2689,0,0,1,0,0.2689
d_2029_01,Como lo habrán visto los griegos que se han puesto ya como locos a levantar un muro en al frontera con Turquía.,0,0,0,0,0.0474,0,0,0,0,0.0474
d_2030_01,"Y el comunista leninista de Pablo Iglesias dice "" que con la caída del muro de Berlín perdimos todos "" vaya pájaro, en Ceuta y Melilla no quiere muro , pero el de la antigua ""REPÚBLICA DEMOCRÁTICA ALEMANA "" lo echa de menos , y como dice usted, un tiro y para el otro mundo, y los progres no decían nada .",0,0,0,0,0.0474,0,0,0,0,0.0474
d_2031_01,"Todos los partidarios de meter inmigrantes, antes de hablar metan a uno en su casa, despues de una semana, hablen, no lo duden, ¡metanlos en sus casas, en su vecindario, paguen vds sus paguitas y dejennos a los demas en paz!",1,1,1,1,0.9526,1,1,1,1,0.9526
d_2032_01,"Estos inmigrantes.. seguro que además vienen con desnutriciones, anemias, piojos, infecciones varias y vaya usted a saber con qué extrañas enfermedades.",1,1,1,1,0.9526,0,0,0,0,0.0474
d_2032_02,Si es que no hay vergüenza.,0,0,0,0,0.0474,0,0,0,0,0.0474
d_2032_03,"Con lo buenos y responsables que somos los españoles, (los católicos) y tenemos que acoger a gentuza (no católica), en este país tan nuestro (y católico).",1,1,1,1,0.9526,1,0,1,1,0.7311
d_2032_04,Una gran desgracia.,0,0,0,0,0.0474,0,0,0,0,0.0474
d_2032_05,"Deberíamos, todos los españoles de bien, ir a vivir a Marruecos y a cualquier país de Africa, a enseñarles cómo solucionar los problemas.",1,1,1,1,0.9526,1,1,1,1,0.9526
d_2032_06,Porque si los tienen es por su religión y su raza ¿no?,1,1,1,1,0.9526,1,1,1,1,0.9526
d_2032_07,¡Ah! ¿Que eso ya lo hicimos hace décadas?,0,0,0,0,0.0474,0,0,0,0,0.0474
d_2032_08,¿Lo que se llamó colonialismo?,0,0,0,0,0.0474,0,0,0,0,0.0474
d_2032_09,Un claro ejemplo de nuestra bondad caucasiana y cristiana.,0,0,0,0,0.0474,0,0,0,0,0.0474
d_2032_10,Parece que esquilmar sus recursos y a su población no dio resultado.,0,1,0,0,0.2689,0,1,0,0,0.2689
d_2033_01,"Vamos a ver, ameba podemita con teclado: que yo sepa, la península ibérica ha sido colonizada por Fenicios, Cartagineses, romanos, árabes junto con bereberes, etc etc...",0,0,0,0,0.0474,0,0,0,0,0.0474
d_2033_02,"Es decir, los actuales, Líbano, Túnez, Italia, Arabia Saudí, Marruecos deberían compensarnos por esquilmar nuestros recursos y violar a nuestras mujeres.",1,1,1,1,0.9526,0,0,1,0,0.2689
d_2033_03,"Abre un libro de vez en cuando y deja de ponerte en ridículo, podemita.",0,0,0,0,0.0474,0,0,0,0,0.0474
d_2034_01,No sabe cómo me alegra que recurra a insultos imaginarios.,0,0,0,0,0.0474,0,0,0,0,0.0474
d_2034_02,Le reconozco una capacidad innata de fantasear con protozoos.,0,0,0,0,0.0474,0,0,0,0,0.0474
d_2034_03,"igual forma le supongo, ya que no lo conozco, una escasa educación, entendida esta como escasez de respeto a las personas.",0,0,0,0,0.0474,0,0,0,0,0.0474
d_2034_04,Abra las ventanas de vez en cuando y deje pasar un poco de aire fresco a sus ideas. Verá como la vida le sienta mejor.,0,0,0,0,0.0474,0,0,0,0,0.0474
d_2035_01,Por la caridad entra la peste y este es solo un pequeño eemplo.,1,1,1,1,0.9526,1,1,0,1,0.7311
d_2035_02,"Tenemos medio tercer mundo agolpándose a las puertas de nuestra casa con la clara intención de tirar la puerta abajo y entrar por la fuerza a arrebatarnos lo nuestro y la guinda es un gobierno blando, indolente, progre de baba, que abomina del uso de la fuerza aunque el que tengas enfrente sí la utilice contra ti.",1,1,1,1,0.9526,1,0,1,1,0.7311
d_2035_03,"Ya hemos visto lo que hay ahí fuera, en Afganistán y en casi todas partes, miseria económica y moral, una niña vale un puñado de cabras y nadie trabaja en el servicio domestico porque para eso ya tienen a sus mujeres esclavizadas sin salir de casa, hay que defender nuestras sociedades para que funcionen y sean seguras, si las llenas de tercer mundo, ya sean inmigrantes o refugiados, lo que tienes es tu casa convertida en tercer mundo y se han dado cuenta de esto hasta en Escandinavia tras décadas de acoger refugiados y darles de todo a cambio de nada que se lo han devuelto con guetos, mafias, asesinatos, analfabetismo, fanatismo religioso, etc.",1,1,1,1,0.9526,0,0,0,0,0.0474
d_2035_04,"Por lo que se ve el ser humano adopta rápido ciertas comodidades materiales pero tarda varias generaciones en desprenderse (si es que alguna vez pasa) de sus usos y costumbres por arcaicas, retrasadas y retrógradas.",0,0,1,0,0.2689,0,0,1,0,0.2689
d_2036_01,"El articulo lo deja claro, la actuacion de los gobiernos, comunitario y nacional, en el caso del acomodo y atencion a los jovenes marroquies, es deplorable.......De ahi los brotes",1,1,1,1,0.9526,1,1,0,1,0.7311
d_2037_01,Y su país no es responsable de nada?,0,0,0,0,0.0474,0,0,0,0,0.0474
d_2038_01,Eso es lógico.,0,0,0,0,0.0474,0,0,0,0,0.0474
d_2038_02,"Esa gente viene sin ningún control, tampoco sanitario.",1,1,1,1,0.9526,1,1,1,1,0.9526
d_2038_03,"Traen el virus, lo cogen aquí o a saber.",1,1,1,1,0.9526,1,1,1,1,0.9526
d_2038_04,"Pero necesitan el mismo control que todos los demás, independientemente de la política migratoria que se les aplique.",0,1,0,0,0.2689,0,1,0,0,0.2689
d_2038_05,Si es que la hay.,0,0,0,0,0.0474,0,0,0,0,0.0474
d_2039_01,"En muchos barrios de Reino Unido, una mujer no puede llevar una falta corta o los brazos al descubierto, la cubren a insultos e incluso agresiones y ésto es el principio:",1,1,1,1,0.9526,1,0,1,1,0.7311
d_2039_02,El alcalde de Londres - musulmán,1,0,0,0,0.2689,1,0,0,0,0.2689
d_2039_03,EL alcalde de Birmingham - musulmán,1,0,0,0,0.2689,1,0,0,0,0.2689
d_2039_04,EL alcalde de Leeds - musulmán,1,0,0,0,0.2689,1,0,0,0,0.2689
d_2039_05,El alcalde de Blackburn - musulmán.,1,0,0,0,0.2689,1,0,0,0,0.2689
d_2039_06,El alcalde de Sheffield - musulmán.,1,0,0,0,0.2689,1,0,0,0,0.2689
d_2039_07,El alcalde de Oxford - musulmán,1,0,0,0,0.2689,1,0,0,0,0.2689
d_2039_08,El alcalde de Lawton - musulmán,1,0,0,0,0.2689,1,0,0,0,0.2689
d_2039_09,El alcalde de Oldam-musulmán,1,0,0,0,0.2689,1,0,0,0,0.2689
d_2039_10,El alcalde de los Rokdal-musulmán,1,0,0,0,0.2689,1,0,0,0,0.2689
d_2039_11,Todo esto fue logrado por solo 4 millones de musulmanes de los 66 millones de habitantes de Inglaterra:,1,1,1,1,0.9526,1,0,1,1,0.7311
d_2039_12,Hoy en día hay más de 3.000 mezquitas musulmanas en Inglaterra._,1,1,1,1,0.9526,1,0,1,1,0.7311
d_2039_13,Hay más de 130 cortes de sharia musulmanes,1,1,1,1,0.9526,1,0,1,1,0.7311
d_2039_14,Hay más de 50 consejos musulmanes de sharia.,1,1,1,1,0.9526,1,0,1,1,0.7311
d_2039_15,"El 78 por ciento de las mujeres musulmanas no trabajan, son apoyadas por el estado + vivienda gratuita.",1,1,1,1,0.9526,1,0,0,0,0.2689
d_2039_16,"El 63 por ciento de los hombres musulmanes no trabajan, son apoyados por el estado + vivienda gratuita.",1,1,1,1,0.9526,1,0,0,0,0.2689
d_2039_17,"Las familias musulmanas con un promedio de 6-8 niños, apoyadas por el estado, reciben alojamiento gratis.",1,1,1,1,0.9526,1,0,0,0,0.2689
d_2039_18,¡Ahora todas las escuelas en el Reino Unido deben dar una lección sobre el Islam!,1,1,1,1,0.9526,1,0,1,1,0.7311
d_2040_01,Xenofobo y anti islamista verdad?......,0,0,0,0,0.0474,0,0,0,0,0.0474
d_2040_02,"Otra cosa, vuelva a revisar su escrito, tiene varias ""inexactitudes"".......Y ud lo sabe",0,0,0,0,0.0474,0,0,0,0,0.0474
d_2041_01,"No son inmigrantes, son invasores no deseados y hay que expulsarlos a la mayor brevedad.",1,1,1,1,0.9526,0,0,0,0,0.0474
d_2042_01,"Pijoprogre y ""son mis niños"", supongo.",0,0,0,0,0.0474,0,0,0,0,0.0474
d_2042_02,"Dígaselo al pobre pescador de Almería al que ayer una banda de 10 de sus niños a enviado al hospital, molido a golpes despues de robarle por valor de 1500 euros entre cañas, teléfono, dinero,...",1,1,1,1,0.9526,1,1,1,1,0.9526
d_2042_03,"supongo que no saldrá en las noticias, claro. Aplausos.",1,0,0,0,0.2689,1,0,0,0,0.2689
d_2043_01,Inglaterra: El 75% de los violadores en West Midlands son musulmanes y el 82% de sus víctimas son chicas blancas menores de edad.,1,1,1,1,0.9526,1,0,0,0,0.2689
d_2043_02,"Busque información sobre los violadores musulmanes de TELFORD con más de MIL NIÑAS DESTRUIDAS Y PROSTITUIDAS, por culpa de gente como Usted, buenistas apaciguadores.",1,1,1,1,0.9526,1,0,1,1,0.7311
d_2043_03,"Yo para estos casos soy partidario de la pena de muerte o cadena perpetua, que no le toque un caso de éstos en su familia.",0,0,1,0,0.2689,1,0,0,0,0.2689
d_2043_04,Ya están en la calle.,1,0,0,0,0.2689,1,0,0,0,0.2689
d_2044_01,"4 de un total de 44 alcaldes musulmanes en el Reino Unido, incluidos Sadiq Khan, el alcalde de Londres, el alcalde de Newham, Rokhsana Fiaz, el alcalde de Birmingham Mohammed Azim y Tahir Mehmood Malik, el alcalde de Luton.",0,0,0,0,0.0474,0,0,0,0,0.0474
d_2044_02,En Inglaterra hay 2.7 millones de musulmanes.,0,0,0,0,0.0474,0,0,0,0,0.0474
d_2044_03,Y ser musulman no es ser islamista.,1,1,1,1,0.9526,1,1,0,1,0.7311
d_2044_04,Pero a usted la verdad le importa un pimiento,0,0,0,0,0.0474,0,0,0,0,0.0474
d_2045_01,Tu ortografía es lamentable.,0,0,0,0,0.0474,0,0,0,0,0.0474
d_2045_02,"Antes de rebuznar, lee más.",0,0,0,0,0.0474,0,0,0,0,0.0474
d_2045_03,El desempleo es 6% en los musulmanes en Inglaterra,0,1,0,0,0.2689,0,1,0,0,0.2689
d_2046_01,Rochdale Mohammed Zaman (2018-19) Zulfiqar Ali (2010-11) Sultan Ali (2003-04),0,0,0,0,0.0474,0,0,0,0,0.0474
d_2046_02,"Sheffield Magid Mah, musulmán de Somalia from May 2018 to May 2019.",0,0,0,0,0.0474,0,0,0,0,0.0474
d_2046_03,Oxford Mohammed Altaf Khan from 2016 to 2017 and Mohammad Abbasi from 2014 to 2015,0,0,0,0,0.0474,0,0,0,0,0.0474
d_2046_04,¿Sigo?.,0,0,0,0,0.0474,0,0,0,0,0.0474
d_2046_05,"Veo que no hace comentarios sobre las violaciones de niños y niñas, mientras gente como Usted miraba para otro lado.",1,0,0,0,0.2689,0,0,1,0,0.2689
d_2046_06,¿Usted duerme por la noche?.,0,0,0,0,0.0474,0,0,0,0,0.0474
d_2046_07,El karma se lo hará pagar.,0,0,0,0,0.0474,0,0,0,0,0.0474
d_2047_01,"RAMONCETE, ya le contesté antes, veo que no hace ningún comentario sobre las violaciones de niños, los asaltos e insultos a las mujeres en sus barrios.",1,0,0,0,0.2689,0,0,1,0,0.2689
d_2047_02,"Los grandes perceptores de AYUDA SOCIAL SON LOS MUSULMANES en Reino Unido, Suecia, Belgica, Francia y pronto lo serán en España.",1,1,1,1,0.9526,0,0,0,0,0.0474
d_2047_03,Y la izquierda aplaudiendo.,0,0,0,0,0.0474,0,0,0,0,0.0474
d_2047_04,"Luego les extraña que los obreros de las grandes ciudades europeas, con sus barrios arrasados, voten a la extrema derecha.",1,0,0,0,0.2689,1,0,0,0,0.2689
d_2048_01,Mire su comentario es completamente falso.,0,0,0,0,0.0474,0,0,0,0,0.0474
d_2048_02,"Indica que el 60% de los muslmanes no trabajan en Inglaterra, cuando el es 6%.",1,1,1,1,0.9526,1,1,0,1,0.7311
d_2048_03,"Es todo una falsedad, problablemente es usted un cristiano radical que por cieto comparte el mismo Dios que mahoma.",0,0,0,0,0.0474,0,0,0,0,0.0474
d_2048_04,Siga con sus batallitas racistas y religiosas,0,0,0,0,0.0474,0,0,0,0,0.0474
d_2049_01,"Encuesta realizada por ICM Research para el documental de Channel 4 What British Muslims Really Think, emitido el 13 de abril.",0,0,0,0,0.0474,0,0,0,0,0.0474
d_2049_02,"La encuesta, de 615 páginas, revela que más de 100.000 musulmanes británicos simpatizan con los terroristas suicidas y con quienes cometen otros actos terroristas.",1,1,1,1,0.9526,0,0,1,0,0.2689
d_2049_03,"Además, sólo uno de cada tres musulmanes británicos (34 por ciento) llamaría a la policía si creyera que alguien de su entorno ha tenido alguna relación con los yihadistas.",1,1,1,1,0.9526,0,1,1,1,0.7311
d_2049_04,"El 52 por ciento de los musulmanes encuestados dijeron que, a su juicio, la homosexualidad debería ser ilegal",1,1,1,1,0.9526,0,1,1,1,0.7311
d_2050_01,"Vamos, que eso que ha puesto de un 60% era una milonga, porque solo es el 6%, y por eso se va otros temas",0,0,0,0,0.0474,0,0,0,0,0.0474
d_2051_01,"Dª Dividendos, le ruego que no nos ofrezca datos falsos a los Lectores Influyentes de este insigne digital.",0,0,0,0,0.0474,0,0,0,0,0.0474
d_2051_02,Compórtese.,0,0,0,0,0.0474,0,0,0,0,0.0474
d_2052_01,"Dice el artículo que el hospital de Ceuta está desbordado por la gente procedente de Marruecos, se ve que la población de Marruecos cercana a Ceuta, acude a su hospital a tratarse , y aún nos critica el gobierno marroquí y también muchos de sus ciudadanos, para mí no tengo, y para otros tengo .",1,1,1,1,0.9526,1,1,0,1,0.7311
d_2053_01,"Doña Alejo, ¿algo que aportar o viene sólo a tratar de apoyar a su colega el progre que no comenta sobre las violaciones, el apoyo al terrorismo, la violencia, el parasitismo de esos honrados ciudadanos que deseo que sean muy pronto sus vecinos?",1,1,1,1,0.9526,1,0,1,1,0.7311
d_2054_01,"Dª Dividendos, le rogaba que no nos ofrezca datos falsos a los Lectores Influyentes de este insigne digital.",0,0,0,0,0.0474,0,0,0,0,0.0474
d_2054_02,Que se comporte.,0,0,0,0,0.0474,0,0,0,0,0.0474
d_2055_01,Los ilegales deben de ser devueltos o acordar su reparto con Europa.,1,1,1,1,0.9526,0,1,1,1,0.7311
d_2055_02,Tener a la gante en naves industriales no parece muy humanitario y ya no podemos acoger mas.,1,1,1,1,0.9526,1,1,1,1,0.9526
d_2056_01,"¿Repartirlos por Europa?, entonces es darles lo que de verdad quieren: deambular por toda Europa lo mismo que hacían en origen.",1,1,1,1,0.9526,1,0,1,1,0.7311
d_2056_02,"(“Bonita solución”, menuda ocurrencia).",0,0,0,0,0.0474,0,0,0,0,0.0474
d_2056_03,Habría que hacer como Gibraltar……,0,0,1,0,0.2689,0,0,1,0,0.2689
d_2057_01,¿En qué quedamos? ¿Siguen siendo malos los de VOX o ahora son un poquito menos?,0,0,0,0,0.0474,0,0,0,0,0.0474
d_2058_01,Pregúntaselo a los jueces que niegan la devolución de los menores.,1,0,0,0,0.2689,1,0,0,0,0.2689
d_2059_01,Petra ¿A cual de todos? A lo que por ejemplo han dejado a sueltos y en libertad a 3 fénomenos (marroquíes( que en Mallorca violaron y torturaron a una chica?,1,1,1,1,0.9526,1,1,0,1,0.7311
d_2059_02,O al otro juez que simultaneamente dejaba en prisión a un hombre de casi 80 años por defenderse en su casa de un asalto?,0,0,0,0,0.0474,0,0,0,0,0.0474
d_2060_01,La devolución debe ser urgente y necesaria.,1,1,1,1,0.9526,1,0,1,1,0.7311
d_2060_02,"Ceuta no puede estar más con esos menores que intranquilizan a la población, en una ciudad con unos 80.000 habitantes hay 12.000 ilegales.",1,1,1,1,0.9526,1,1,0,1,0.7311
